Transaction_ID,Item
1984,Juice
1984,Butter
1984,Chicken
1985,Juice
1986,Bread
1986,Fish
1986,Rice
1986,Milk
1986,Juice
1986,Yogurt
1987,Fish
1987,Diaper
1987,Pasta
1987,Yogurt
1987,Cheese
1987,Vegetables
1988,Milk
1989,Diaper
1989,Vegetables
1989,Cereal
1990,Juice
1991,Vegetables
1991,Pasta
1991,Juice
1991,Rice
1991,Fruits
1992,Pasta
1992,Cereal
1992,Fruits
1993,Eggs
1994,Fish
1994,Butter
1994,Rice
1994,Milk
1994,Chicken
1994,Vegetables
1995,Bread
1995,Vegetables
1995,Milk
1995,Butter
1995,Eggs
1996,Diaper
1996,Cereal
1996,Fruits
1996,Butter
1996,Pasta
1997,Fish
1997,Cereal
1997,Bread
1997,Juice
1997,Vegetables
1998,Rice
1998,Bread
1999,Rice
1999,Vegetables
2000,Fruits
2000,Cereal
2000,Diaper
2000,Pasta
2000,Cheese
2001,Vegetables
2001,Yogurt
2002,Rice
2003,Pasta
2003,Cheese
2003,Diaper
2003,Eggs
2004,Chicken
2004,Milk
2005,Rice
2005,Eggs
2006,Cereal
2006,Cheese
2007,Milk
2007,Vegetables
2007,Diaper
2007,Fish
2008,Bread
2008,Pasta
2008,Butter
2008,Cereal
2008,Eggs
2008,Milk
2009,Fish
2010,Fish
2010,Butter
2010,Milk
2011,Bread
2011,Juice
2011,Diaper
2011,Eggs
2012,Cereal
2012,Pasta
2012,Cheese
2012,Fish
2013,Milk
2013,Pasta
2013,Cereal
2013,Diaper
2014,Cereal
2014,Rice
2014,Eggs
2015,Chicken
2015,Diaper
2016,Fish
2017,Fish
2017,Eggs
2018,Butter
2018,Pasta
2018,Juice
2019,Bread
2020,Milk
2021,Diaper
2022,Butter
2022,Eggs
2022,Rice
2022,Cereal
2022,Yogurt
2022,Chicken
2023,Fruits
2023,Cheese
2023,Cereal
2023,Pasta
2023,Eggs
2023,Juice
2024,Fruits
2024,Eggs
2025,Cereal
2025,Milk
2025,Diaper
2025,Chicken
2025,Pasta
2025,Juice
2026,Vegetables
2026,Butter
2026,Diaper
2026,Fruits
2026,Pasta
2026,Fish
2027,Juice
2028,Diaper
2028,Fish
2028,Fruits
2029,Butter
2030,Vegetables
2030,Cereal
2030,Rice
2030,Milk
2031,Butter
2031,Fish
2031,Vegetables
2031,Milk
2031,Cereal
2032,Rice
2033,Pasta
2034,Cereal
2034,Eggs
2034,Bread
2034,Milk
2035,Chicken
2036,Vegetables
2037,Cheese
2037,Diaper
2037,Fruits
2037,Vegetables
2037,Butter
2038,Pasta
2038,Yogurt
2038,Butter
2038,Chicken
2039,Pasta
2039,Vegetables
2039,Fish
2039,Cheese
2040,Pasta
2040,Diaper
2041,Chicken
2041,Juice
2042,Diaper
2042,Cereal
2042,Yogurt
2042,Fruits
2042,Rice
2042,Vegetables
2043,Cereal
2043,Diaper
2043,Yogurt
2043,Bread
2043,Eggs
2044,Milk
2045,Eggs
2046,Chicken
2046,Bread
2046,Juice
2046,Rice
2046,Fruits
2047,Chicken
2047,Milk
2047,Rice
2047,Butter
2048,Milk
2048,Rice
2048,Cheese
2049,Milk
2049,Yogurt
2049,Butter
2050,Cereal
2050,Pasta
2050,Fish
2050,Eggs
2051,Pasta
2051,Yogurt
2051,Milk
2052,Diaper
2052,Fruits
2052,Fish
2052,Vegetables
2053,Milk
2053,Juice
2053,Butter
2053,Chicken
2053,Cheese
2053,Yogurt
2054,Vegetables
2055,Vegetables
2055,Diaper
2055,Butter
2055,Rice
2055,Eggs
2056,Rice
2056,Fruits
2056,Eggs
2056,Milk
2056,Yogurt
2057,Cereal
2058,Cheese
2058,Cereal
2059,Bread
2059,Fruits
2059,Pasta
2059,Fish
2060,Fish
2060,Chicken
2060,Fruits
2060,Diaper
2060,Vegetables
2060,Cereal
2061,Chicken
2061,Fish
2061,Fruits
2061,Butter
2061,Pasta
2061,Vegetables
2062,Chicken
2062,Fish
2063,Chicken
2063,Bread
2063,Cereal
2063,Rice
2063,Cheese
2064,Fruits
2065,Fruits
2065,Milk
2065,Pasta
2065,Yogurt
2065,Rice
2066,Cereal
2066,Rice
2066,Pasta
2066,Bread
2066,Vegetables
2066,Butter
2067,Butter
2067,Yogurt
2067,Cereal
2068,Bread
2068,Chicken
2069,Bread
2069,Chicken
2069,Cheese
2069,Yogurt
2069,Juice
2070,Fish
2071,Milk
2071,Pasta
2072,Fish
2072,Eggs
2072,Fruits
2072,Yogurt
2072,Milk
2073,Bread
2073,Juice
2073,Fruits
2073,Fish
2073,Diaper
2073,Eggs
2074,Milk
2074,Rice
2075,Yogurt
2075,Diaper
2075,Milk
2075,Cereal
2076,Chicken
2077,Chicken
2077,Eggs
2077,Pasta
2077,Vegetables
2078,Fruits
2078,Fish
2078,Bread
2078,Juice
2078,Butter
2079,Milk
2079,Chicken
2080,Milk
2080,Cereal
2080,Yogurt
2080,Vegetables
2080,Pasta
2080,Juice
2081,Diaper
2081,Cheese
2082,Cheese
2083,Pasta
2083,Bread
2083,Cereal
2084,Fish
2085,Vegetables
2085,Eggs
2085,Bread
2085,Yogurt
2085,Rice
2086,Bread
2086,Milk
2086,Pasta
2086,Vegetables
2086,Butter
2086,Rice
2087,Eggs
2088,Diaper
2088,Cereal
2089,Diaper
2089,Chicken
2089,Butter
2090,Rice
2090,Milk
2090,Pasta
2090,Bread
2090,Vegetables
2090,Fruits
2091,Butter
2091,Vegetables
2091,Eggs
2091,Milk
2091,Fruits
2091,Cheese
2092,Juice
2092,Fish
2092,Milk
2092,Pasta
2092,Rice
2093,Bread
2093,Butter
2093,Fruits
2094,Juice
2094,Vegetables
2094,Cereal
2095,Chicken
2095,Milk
2095,Butter
2095,Bread
2096,Cheese
2096,Cereal
2096,Juice
2096,Fruits
2096,Chicken
2097,Fruits
2097,Cheese
2097,Diaper
2098,Vegetables
2098,Fish
2098,Rice
2099,Cheese
2100,Juice
2101,Eggs
2101,Milk
2101,Bread
2101,Fish
2101,Yogurt
2101,Vegetables
2102,Chicken
2102,Juice
2102,Milk
2102,Bread
2103,Yogurt
2103,Milk
2103,Cereal
2103,Juice
2103,Diaper
2104,Pasta
2104,Vegetables
2104,Eggs
2104,Fruits
2104,Chicken
2104,Yogurt
2105,Cereal
2105,Butter
2106,Juice
2106,Yogurt
2106,Diaper
2106,Pasta
2106,Eggs
2106,Milk
2107,Fish
2107,Milk
2107,Bread
2107,Eggs
2108,Pasta
2108,Butter
2108,Rice
2108,Cheese
2108,Chicken
2109,Eggs
2109,Rice
2109,Chicken
2109,Cereal
2109,Juice
2110,Milk
2111,Eggs
2111,Butter
2111,Cheese
2111,Diaper
2111,Chicken
2111,Fish
2112,Yogurt
2112,Diaper
2112,Cheese
2113,Fish
2113,Juice
2113,Butter
2113,Eggs
2114,Fruits
2114,Cereal
2114,Diaper
2114,Yogurt
2114,Chicken
2114,Pasta
2115,Pasta
2115,Juice
2115,Eggs
2115,Diaper
2116,Diaper
2116,Fish
2117,Diaper
2117,Butter
2117,Rice
2117,Chicken
2117,Pasta
2118,Cheese
2118,Fruits
2118,Diaper
2118,Eggs
2119,Chicken
2119,Milk
2119,Rice
2119,Fish
2119,Juice
2119,Fruits
2120,Rice
2120,Fruits
2120,Vegetables
2120,Milk
2120,Eggs
2121,Juice
2121,Rice
2121,Cereal
2121,Cheese
2121,Fruits
2121,Diaper
2122,Vegetables
2123,Chicken
2123,Bread
2123,Eggs
2123,Cheese
2124,Rice
2124,Eggs
2124,Yogurt
2124,Fish
2125,Pasta
2125,Chicken
2125,Milk
2125,Yogurt
2125,Bread
2125,Eggs
2126,Eggs
2126,Cheese
2126,Chicken
2126,Yogurt
2126,Fish
2127,Cheese
2127,Juice
2127,Chicken
2127,Diaper
2127,Cereal
2127,Eggs
2128,Bread
2128,Chicken
2128,Diaper
2128,Cheese
2128,Pasta
2128,Milk
2129,Fruits
2129,Fish
2129,Eggs
2129,Chicken
2129,Rice
2130,Pasta
2131,Cereal
2131,Bread
2131,Cheese
2131,Eggs
2132,Butter
2132,Pasta
2132,Chicken
2132,Vegetables
2132,Bread
2133,Yogurt
2133,Chicken
2133,Rice
2133,Milk
2133,Fruits
2133,Pasta
2134,Cereal
2134,Chicken
2134,Milk
2134,Yogurt
2135,Vegetables
2135,Juice
2135,Milk
2135,Yogurt
2136,Fruits
2136,Cereal
2136,Pasta
2136,Eggs
2137,Fruits
2137,Cheese
2137,Cereal
2137,Yogurt
2137,Butter
2137,Chicken
2138,Diaper
2138,Yogurt
2139,Chicken
2139,Butter
2140,Cheese
2140,Pasta
2140,Diaper
2141,Pasta
2142,Cereal
2142,Butter
2142,Yogurt
2143,Vegetables
2143,Butter
2143,Eggs
2143,Milk
2143,Pasta
2143,Chicken
2144,Fruits
2145,Chicken
2145,Cereal
2145,Rice
2145,Bread
2146,Diaper
2146,Pasta
2147,Chicken
2148,Cheese
2148,Vegetables
2149,Yogurt
2149,Juice
2149,Cheese
2149,Bread
2149,Milk
2150,Pasta
2150,Chicken
2150,Milk
2151,Pasta
2151,Yogurt
2151,Milk
2152,Cheese
2152,Butter
2152,Yogurt
2153,Butter
2153,Bread
2153,Pasta
2153,Diaper
2153,Chicken
2154,Chicken
2154,Pasta
2154,Milk
2155,Yogurt
2156,Bread
2156,Chicken
2156,Juice
2156,Cereal
2156,Diaper
2157,Chicken
2157,Fish
2157,Cheese
2157,Pasta
2157,Eggs
2157,Bread
2158,Cereal
2159,Yogurt
2159,Cereal
2159,Vegetables
2159,Milk
2159,Rice
2159,Butter
2160,Vegetables
2160,Eggs
2160,Butter
2160,Chicken
2161,Butter
2162,Chicken
2162,Cereal
2162,Yogurt
2162,Juice
2163,Yogurt
2163,Rice
2163,Milk
2163,Pasta
2163,Vegetables
2164,Fish
2164,Fruits
2165,Rice
2165,Milk
2165,Yogurt
2165,Cheese
2165,Juice
2165,Fruits
2166,Bread
2167,Pasta
2168,Vegetables
2168,Fruits
2168,Fish
2168,Pasta
2168,Rice
2168,Eggs
2169,Eggs
2169,Fish
2169,Chicken
2170,Fish
2170,Cheese
2170,Pasta
2170,Eggs
2171,Yogurt
2171,Fruits
2171,Rice
2171,Chicken
2171,Cheese
2172,Diaper
2172,Eggs
2172,Juice
2172,Pasta
2173,Juice
2173,Fish
2173,Cheese
2174,Rice
2174,Cereal
2174,Eggs
2174,Chicken
2174,Yogurt
2175,Milk
2175,Juice
2175,Eggs
2176,Bread
2177,Yogurt
2177,Pasta
2177,Rice
2177,Milk
2178,Yogurt
2178,Eggs
2178,Cheese
2178,Juice
2178,Butter
2178,Vegetables
2179,Vegetables
2179,Rice
2179,Cereal
2179,Yogurt
2179,Fruits
2180,Chicken
2180,Bread
2181,Eggs
2181,Chicken
2181,Butter
2182,Juice
2183,Eggs
2183,Milk
2184,Diaper
2184,Milk
2184,Bread
2184,Cereal
2184,Butter
2185,Fruits
2186,Yogurt
2186,Fish
2186,Chicken
2186,Pasta
2187,Eggs
2187,Pasta
2187,Fruits
2187,Rice
2188,Fruits
2189,Butter
2189,Vegetables
2189,Cheese
2190,Rice
2190,Yogurt
2191,Chicken
2191,Juice
2192,Milk
2192,Juice
2192,Fruits
2192,Fish
2192,Cheese
2192,Vegetables
2193,Yogurt
2193,Bread
2193,Rice
2194,Chicken
2194,Diaper
2194,Pasta
2194,Cereal
2194,Cheese
2194,Fruits
2195,Diaper
2195,Fish
2196,Rice
2196,Cereal
2196,Milk
2197,Yogurt
2197,Vegetables
2197,Milk
2197,Bread
2197,Juice
2197,Eggs
2198,Vegetables
2199,Cheese
2199,Eggs
2199,Chicken
2200,Yogurt
2201,Chicken
2202,Fish
2202,Eggs
2202,Diaper
2203,Fish
2204,Rice
2204,Pasta
2204,Fruits
2204,Fish
2205,Milk
2205,Eggs
2205,Yogurt
2205,Bread
2205,Butter
2205,Chicken
2206,Cheese
2206,Rice
2206,Fish
2207,Juice
2207,Eggs
2207,Vegetables
2208,Juice
2208,Fruits
2208,Vegetables
2208,Rice
2208,Milk
2208,Butter
2209,Diaper
2209,Cereal
2210,Vegetables
2210,Bread
2210,Fish
2210,Cheese
2211,Diaper
2211,Eggs
2211,Pasta
2211,Cheese
2211,Juice
2211,Vegetables
2212,Yogurt
2212,Diaper
2212,Fish
2212,Butter
2213,Diaper
2213,Cheese
2214,Cheese
2214,Juice
2214,Eggs
2214,Fruits
2214,Bread
2215,Fruits
2216,Fruits
2216,Yogurt
2217,Fish
2217,Fruits
2217,Vegetables
2217,Eggs
2217,Cheese
2218,Fish
2218,Fruits
2218,Eggs
2218,Yogurt
2218,Bread
2218,Pasta
2219,Cereal
2219,Chicken
2220,Yogurt
2220,Fish
2221,Bread
2221,Chicken
2221,Eggs
2221,Juice
2221,Vegetables
2222,Cereal
2223,Rice
2223,Fish
2223,Cereal
2223,Yogurt
2224,Eggs
2224,Juice
2224,Yogurt
2224,Diaper
2224,Cereal
2225,Milk
2225,Fruits
2225,Butter
2225,Cereal
2225,Cheese
2225,Juice
2226,Rice
2227,Chicken
2227,Yogurt
2228,Chicken
2228,Diaper
2229,Fish
2229,Vegetables
2229,Cereal
2229,Butter
2229,Diaper
2230,Eggs
2230,Bread
2230,Fish
2230,Milk
2230,Butter
2231,Pasta
2231,Fish
2231,Milk
2231,Cheese
2231,Yogurt
2232,Cheese
2232,Pasta
2232,Fish
2232,Bread
2232,Juice
2233,Milk
2233,Cereal
2233,Diaper
2233,Cheese
2234,Milk
2234,Eggs
2234,Fruits
2234,Cheese
2234,Pasta
2235,Milk
2235,Vegetables
2235,Rice
2235,Pasta
2235,Diaper
2236,Cheese
2236,Butter
2236,Rice
2236,Chicken
2236,Cereal
2236,Fish
2237,Cereal
2238,Bread
2238,Vegetables
2238,Yogurt
2239,Fruits
2239,Yogurt
2239,Pasta
2239,Butter
2239,Fish
2240,Juice
2240,Diaper
2240,Fruits
2240,Cereal
2240,Eggs
2240,Milk
2241,Milk
2241,Fish
2241,Cereal
2241,Juice
2241,Diaper
2242,Juice
2242,Milk
2242,Bread
2242,Cereal
2243,Vegetables
2244,Butter
2244,Bread
2244,Chicken
2245,Juice
2245,Pasta
2245,Chicken
2245,Yogurt
2245,Cereal
2246,Diaper
2246,Rice
2246,Chicken
2247,Yogurt
2247,Vegetables
2247,Butter
2247,Diaper
2248,Yogurt
2249,Bread
2250,Juice
2250,Vegetables
2250,Butter
2250,Rice
2250,Cereal
2250,Chicken
2251,Butter
2252,Vegetables
2252,Fish
2252,Pasta
2252,Juice
2252,Yogurt
2253,Rice
2254,Vegetables
2254,Cereal
2254,Bread
2254,Juice
2254,Milk
2255,Rice
2255,Juice
2256,Fruits
2256,Fish
2256,Juice
2256,Butter
2256,Eggs
2257,Juice
2257,Bread
2258,Rice
2258,Cheese
2258,Eggs
2258,Bread
2259,Eggs
2259,Vegetables
2259,Diaper
2259,Yogurt
2259,Pasta
2259,Chicken
2260,Rice
2260,Cheese
2260,Fish
2261,Chicken
2261,Fruits
2261,Rice
2262,Milk
2262,Fish
2262,Cereal
2263,Juice
2264,Bread
2264,Yogurt
2264,Butter
2264,Rice
2264,Juice
2265,Butter
2265,Diaper
2265,Cereal
2265,Cheese
2266,Pasta
2266,Butter
2266,Bread
2266,Cereal
2267,Vegetables
2267,Chicken
2267,Pasta
2267,Fruits
2267,Yogurt
2268,Yogurt
2268,Butter
2268,Milk
2268,Diaper
2269,Fruits
2269,Yogurt
2269,Milk
2269,Diaper
2269,Butter
2269,Chicken
2270,Chicken
2270,Juice
2270,Diaper
2270,Yogurt
2271,Milk
2271,Pasta
2272,Yogurt
2272,Rice
2273,Rice
2273,Bread
2273,Fish
2273,Juice
2273,Yogurt
2273,Milk
2274,Pasta
2275,Bread
2275,Milk
2275,Vegetables
2275,Yogurt
2276,Cheese
2276,Bread
2276,Milk
2276,Rice
2277,Diaper
2277,Butter
2277,Rice
2278,Bread
2278,Pasta
2278,Cereal
2278,Fruits
2278,Fish
2278,Vegetables
2279,Pasta
2280,Yogurt
2280,Pasta
2280,Milk
2280,Cheese
2280,Butter
2281,Bread
2281,Milk
2281,Pasta
2281,Rice
2281,Chicken
2281,Diaper
2282,Fish
2282,Pasta
2282,Chicken
2282,Fruits
2283,Rice
2283,Cereal
2283,Pasta
2283,Chicken
2283,Vegetables
2284,Diaper
2284,Rice
2284,Vegetables
2285,Yogurt
2285,Cheese
2285,Rice
2285,Vegetables
2285,Pasta
2286,Milk
2286,Cereal
2286,Juice
2286,Chicken
2286,Fruits
2286,Diaper
2287,Fruits
2287,Eggs
2287,Cereal
2287,Cheese
2287,Vegetables
2287,Bread
2288,Cereal
2288,Fruits
2288,Fish
2288,Juice
2289,Rice
2289,Fruits
2289,Eggs
2289,Milk
2290,Rice
2291,Butter
2291,Pasta
2291,Yogurt
2291,Fish
2292,Cheese
2292,Bread
2292,Juice
2292,Eggs
2292,Fish
2292,Pasta
2293,Diaper
2294,Fruits
2294,Vegetables
2294,Chicken
2294,Cereal
2295,Bread
2295,Milk
2295,Yogurt
2295,Vegetables
2296,Cheese
2296,Milk
2296,Cereal
2296,Rice
2296,Yogurt
2296,Juice
2297,Pasta
2297,Rice
2298,Milk
2298,Chicken
2298,Fruits
2298,Rice
2298,Diaper
2298,Bread
2299,Milk
2299,Pasta
2299,Yogurt
2300,Vegetables
2301,Cereal
2301,Cheese
2301,Pasta
2301,Diaper
2301,Butter
2301,Rice
2302,Rice
2302,Vegetables
2302,Fruits
2302,Cheese
2303,Cheese
2303,Juice
2303,Pasta
2303,Vegetables
2303,Yogurt
2304,Eggs
2305,Bread
2305,Pasta
2305,Cheese
2305,Fish
2306,Pasta
2306,Cereal
2306,Bread
2306,Fish
2306,Fruits
2307,Bread
2307,Fruits
2307,Chicken
2307,Juice
2307,Milk
2307,Fish
2308,Bread
2309,Chicken
2309,Fish
2309,Butter
2310,Juice
2310,Vegetables
2310,Bread
2310,Fruits
2311,Pasta
2311,Bread
2311,Milk
2311,Cheese
2312,Yogurt
2312,Pasta
2313,Fruits
2313,Rice
2313,Eggs
2313,Fish
2314,Diaper
2315,Milk
2315,Juice
2315,Rice
2315,Fruits
2315,Butter
2316,Juice
2316,Yogurt
2316,Eggs
2317,Bread
2317,Butter
2317,Rice
2317,Eggs
2317,Juice
2317,Cereal
2318,Juice
2318,Diaper
2318,Milk
2318,Rice
2319,Yogurt
2319,Pasta
2320,Milk
2320,Fruits
2320,Rice
2320,Chicken
2320,Pasta
2320,Cheese
2321,Cheese
2321,Fruits
2321,Yogurt
2321,Rice
2321,Fish
2321,Butter
2322,Eggs
2322,Cereal
2322,Chicken
2322,Juice
2322,Yogurt
2322,Butter
2323,Fruits
2323,Butter
2324,Chicken
2325,Milk
2326,Pasta
2326,Cheese
2326,Fish
2326,Chicken
2326,Diaper
2327,Cheese
2327,Fruits
2327,Butter
2327,Yogurt
2327,Chicken
2327,Milk
2328,Bread
2328,Chicken
2328,Pasta
2328,Butter
2328,Rice
2329,Diaper
2330,Chicken
2330,Milk
2331,Rice
2331,Chicken
2331,Fish
2332,Cereal
2332,Pasta
2332,Fish
2332,Bread
2333,Bread
2333,Milk
2333,Eggs
2334,Rice
2334,Cereal
2334,Fish
2334,Milk
2335,Eggs
2335,Diaper
2335,Juice
2335,Fruits
2335,Rice
2336,Pasta
2336,Bread
2336,Milk
2336,Vegetables
2336,Rice
2337,Butter
2337,Chicken
2337,Cereal
2338,Butter
2339,Yogurt
2339,Fish
2339,Vegetables
2339,Juice
2340,Fruits
2340,Cereal
2340,Bread
2340,Cheese
2341,Juice
2341,Yogurt
2341,Diaper
2342,Fish
2342,Chicken
2342,Pasta
2342,Diaper
2343,Juice
2343,Cheese
2343,Pasta
2344,Yogurt
2344,Rice
2344,Cheese
2344,Juice
2344,Fish
2344,Cereal
2345,Cereal
2345,Fish
2345,Chicken
2345,Cheese
2345,Rice
2346,Rice
2346,Vegetables
2346,Chicken
2347,Fruits
2347,Rice
2348,Diaper
2348,Pasta
2349,Yogurt
2349,Fish
2350,Butter
2350,Juice
2350,Fish
2350,Bread
2350,Chicken
2351,Eggs
2351,Diaper
2351,Juice
2351,Yogurt
2351,Chicken
2351,Rice
2352,Bread
2353,Chicken
2353,Juice
2353,Milk
2353,Fruits
2353,Cereal
2354,Eggs
2354,Diaper
2355,Yogurt
2355,Pasta
2356,Cheese
2356,Pasta
2356,Diaper
2356,Butter
2357,Yogurt
2357,Fish
2357,Butter
2358,Chicken
2358,Vegetables
2359,Yogurt
2359,Cheese
2359,Fruits
2359,Pasta
2359,Butter
2360,Fish
2360,Pasta
2360,Cheese
2361,Diaper
2361,Eggs
2362,Chicken
2362,Juice
2363,Rice
2363,Pasta
2363,Fish
2364,Cereal
2365,Rice
2366,Chicken
2366,Fish
2366,Eggs
2366,Juice
2367,Diaper
2368,Pasta
2368,Rice
2369,Chicken
2370,Bread
2370,Rice
2371,Yogurt
2371,Fruits
2371,Rice
2371,Diaper
2371,Pasta
2372,Vegetables
2372,Cheese
2372,Juice
2372,Chicken
2372,Milk
2373,Juice
2373,Cereal
2373,Fruits
2373,Eggs
2373,Fish
2373,Bread
2374,Bread
2374,Diaper
2374,Vegetables
2374,Chicken
2374,Rice
2374,Fruits
2375,Fruits
2376,Vegetables
2376,Cereal
2376,Juice
2377,Bread
2378,Bread
2378,Cheese
2378,Chicken
2378,Juice
2378,Butter
2379,Fish
2379,Rice
2379,Vegetables
2379,Eggs
2380,Diaper
2380,Milk
2381,Pasta
2381,Juice
2381,Cereal
2381,Milk
2382,Butter
2382,Juice
2382,Fish
2382,Diaper
2382,Rice
2382,Milk
2383,Fish
2383,Bread
2383,Diaper
2384,Cereal
2384,Yogurt
2384,Chicken
2385,Rice
2385,Fruits
2386,Juice
2386,Yogurt
2386,Fish
2386,Butter
2387,Juice
2387,Chicken
2387,Cereal
2387,Fruits
2387,Fish
2387,Eggs
2388,Eggs
2388,Cereal
2389,Butter
2389,Bread
2389,Milk
2390,Milk
2391,Vegetables
2391,Milk
2391,Juice
2391,Yogurt
2391,Bread
2391,Cheese
2392,Eggs
2393,Rice
2393,Cereal
2393,Eggs
2393,Juice
2393,Fish
2394,Bread
2394,Yogurt
2394,Fish
2394,Vegetables
2395,Fish
2396,Cheese
2396,Butter
2397,Yogurt
2398,Cereal
2398,Yogurt
2398,Eggs
2398,Juice
2399,Fish
2399,Cereal
2399,Diaper
2399,Yogurt
2399,Milk
2400,Fish
2400,Yogurt
2400,Cereal
2401,Butter
2401,Chicken
2402,Yogurt
2403,Bread
2403,Cereal
2403,Juice
2403,Vegetables
2403,Rice
2403,Diaper
2404,Fish
2404,Cheese
2404,Eggs
2405,Milk
2405,Rice
2406,Fruits
2406,Juice
2406,Butter
2406,Rice
2406,Fish
2406,Vegetables
2407,Pasta
2407,Rice
2407,Fruits
2407,Cheese
2407,Butter
2408,Butter
2408,Milk
2409,Yogurt
2410,Milk
2410,Rice
2410,Bread
2411,Milk
2411,Fruits
2412,Cheese
2412,Diaper
2412,Vegetables
2413,Milk
2413,Cereal
2413,Diaper
2414,Butter
2414,Fish
2414,Cheese
2414,Vegetables
2414,Rice
2414,Fruits
2415,Butter
2416,Fruits
2416,Bread
2417,Fruits
2417,Yogurt
2417,Butter
2417,Juice
2417,Cheese
2418,Diaper
2418,Rice
2418,Cheese
2419,Milk
2419,Rice
2419,Vegetables
2419,Fish
2419,Bread
2420,Rice
2420,Diaper
2420,Yogurt
2420,Milk
2420,Butter
2420,Cereal
2421,Rice
2421,Bread
2422,Diaper
2422,Butter
2422,Bread
2423,Bread
2423,Butter
2423,Cheese
2423,Vegetables
2424,Yogurt
2424,Fruits
2424,Diaper
2424,Cereal
2424,Milk
2424,Cheese
2425,Yogurt
2426,Pasta
2426,Rice
2426,Diaper
2426,Cheese
2427,Eggs
2428,Butter
2428,Fruits
2429,Pasta
2429,Cheese
2429,Juice
2429,Butter
2429,Yogurt
2429,Chicken
2430,Rice
2430,Diaper
2430,Yogurt
2431,Pasta
2431,Cheese
2431,Butter
2431,Diaper
2431,Milk
2431,Fruits
2432,Rice
2432,Eggs
2432,Yogurt
2433,Rice
2433,Fish
2434,Fish
2434,Butter
2434,Juice
2434,Yogurt
2434,Milk
2435,Vegetables
2435,Eggs
2435,Chicken
2435,Juice
2435,Yogurt
2435,Rice
2436,Butter
2437,Milk
2437,Vegetables
2437,Yogurt
2437,Fruits
2438,Chicken
2438,Cereal
2439,Yogurt
2439,Eggs
2439,Chicken
2440,Diaper
2440,Fish
2440,Bread
2440,Pasta
2441,Diaper
2441,Chicken
2441,Cereal
2441,Fish
2442,Bread
2442,Milk
2442,Eggs
2442,Cereal
2442,Yogurt
2443,Yogurt
2444,Milk
2445,Fish
2446,Fruits
2446,Cereal
2446,Pasta
2447,Bread
2448,Cereal
2448,Fruits
2448,Butter
2448,Fish
2449,Yogurt
2449,Diaper
2449,Fish
2450,Butter
2451,Butter
2452,Milk
2452,Bread
2452,Pasta
2452,Cereal
2452,Eggs
2452,Rice
2453,Vegetables
2454,Eggs
2454,Juice
2454,Butter
2454,Milk
2454,Cereal
2455,Bread
2455,Fish
2455,Yogurt
2456,Fish
2456,Fruits
2457,Vegetables
2457,Milk
2457,Yogurt
2457,Eggs
2457,Pasta
2457,Diaper
2458,Vegetables
2458,Pasta
2459,Butter
2459,Rice
2459,Cereal
2460,Fish
2460,Eggs
2460,Rice
2461,Eggs
2461,Diaper
2461,Fruits
2461,Rice
2461,Fish
2462,Yogurt
2462,Diaper
2462,Juice
2462,Cereal
2462,Vegetables
2462,Eggs
2463,Butter
2463,Juice
2463,Fruits
2464,Bread
2464,Pasta
2464,Butter
2465,Milk
2465,Juice
2466,Milk
2466,Fish
2466,Fruits
2466,Vegetables
2467,Milk
2468,Cereal
2468,Juice
2468,Fruits
2469,Diaper
2469,Chicken
2470,Diaper
2470,Eggs
2470,Yogurt
2471,Bread
2471,Juice
2471,Yogurt
2471,Chicken
2471,Cheese
2472,Chicken
2472,Cereal
2472,Fruits
2472,Eggs
2472,Juice
2473,Butter
2473,Pasta
2473,Milk
2474,Fruits
2474,Eggs
2474,Butter
2474,Vegetables
2475,Eggs
2475,Bread
2475,Rice
2475,Yogurt
2475,Fruits
2475,Vegetables
2476,Butter
2476,Cheese
2476,Eggs
2476,Pasta
2476,Juice
2477,Fish
2477,Rice
2477,Milk
2477,Chicken
2478,Fish
2479,Vegetables
2479,Cereal
2480,Vegetables
2480,Chicken
2481,Butter
2481,Pasta
2481,Milk
2481,Yogurt
2482,Eggs
2482,Rice
2483,Rice
2484,Cereal
2485,Juice
2485,Eggs
2485,Chicken
2485,Cereal
2486,Eggs
2486,Pasta
2486,Juice
2486,Yogurt
2486,Chicken
2486,Milk
2487,Rice
2487,Fruits
2487,Juice
2487,Cereal
2487,Diaper
2487,Yogurt
2488,Yogurt
2488,Milk
2488,Fruits
2488,Fish
2489,Juice
2489,Vegetables
2489,Milk
2489,Cereal
2490,Cereal
2490,Butter
2490,Fish
2490,Pasta
2491,Vegetables
2491,Diaper
2491,Butter
2492,Pasta
2492,Chicken
2492,Fish
2493,Rice
2494,Vegetables
2494,Diaper
2494,Bread
2495,Eggs
2495,Yogurt
2495,Milk
2496,Butter
2496,Vegetables
2497,Fish
2497,Milk
2497,Yogurt
2497,Cheese
2497,Fruits
2498,Cereal
2499,Cereal
2499,Chicken
2499,Milk
2499,Cheese
2499,Vegetables
2500,Pasta
2500,Bread
2500,Butter
2500,Yogurt
2500,Chicken
2500,Eggs
2501,Fish
2501,Rice
2501,Pasta
2501,Vegetables
2501,Juice
2501,Diaper
2502,Yogurt
2502,Eggs
2502,Rice
2502,Butter
2503,Yogurt
2504,Juice
2504,Butter
2504,Yogurt
2504,Pasta
2504,Chicken
2505,Fish
2505,Eggs
2505,Fruits
2505,Rice
2505,Vegetables
2505,Milk
